"DIVIPOLA","City_Municipality","ID_Deparment","Department","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Hospitalized","Total_Hospital_Beds","Total_Hospital_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Last_Update"
"5361","Ituango","5","Antioquia","7.17162903","-75.76467317","8","8","0","0","8","0","0","0","8","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"5376","La Ceja","5","Antioquia","6.028055744","-75.42943089","0","2","0","2","0","0","0","0","120","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","2020-05-17 17:01:00"
"5380","La Estrella","5","Antioquia","6.15841974","-75.64519038","2","9","0","7","2","0","0","0","3","0.000","0.000","0.222","0.000","0.000","0.000","0.0000000","0.778","0.222","2020-05-17 17:01:00"
"5467","Montebello","5","Antioquia","5.946325567","-75.52351091","1","3","0","2","1","0","0","0","2","0.000","0.000","0.333","0.000","0.000","0.000","0.0000000","0.667","0.333","2020-05-17 17:01:00"
"5607","Retiro","5","Antioquia","6.063379954","-75.50137516","0","1","0","1","0","0","0","0","12","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","2020-05-17 17:01:00"
"5615","Rionegro","5","Antioquia","6.14722409","-75.37676938","1","12","0","11","1","0","0","0","304","0.000","0.000","0.083","0.000","0.000","0.000","0.0000000","0.917","0.083","2020-05-17 17:01:00"
"5631","Sabaneta","5","Antioquia","6.150970181","-75.61558529","0","9","0","9","0","0","0","0","22","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","2020-05-17 17:01:00"
"5652","San Francisco","5","Antioquia","5.964079131","-75.10268697","0","1","1","0","0","0","0","0","3","0.000","0.000","0.000","0.000","0.000","1.000","0.1698081","0.000","0.000","2020-05-17 17:01:00"
"5665","San Pedro de Uraba","5","Antioquia","8.276886664","-76.38057789","1","1","0","0","1","0","0","0","5","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"5686","Santa Rosa de Osos","5","Antioquia","6.643326001","-75.46074502","0","2","0","2","0","0","0","0","6","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","2020-05-17 17:01:00"
"5697","El Santuario","5","Antioquia","6.137046858","-75.26584979","0","1","0","1","0","0","0","0","4","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","2020-05-17 17:01:00"
"5756","Sonson","5","Antioquia","5.714811641","-75.30939515","1","2","0","1","1","0","0","0","4","0.000","0.000","0.500","0.000","0.000","0.000","0.0000000","0.500","0.500","2020-05-17 17:01:00"
"5837","Turbo","5","Antioquia","8.089116411","-76.72915844","1","1","0","0","1","0","0","0","51","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"8001","Barranquilla","8","Atlantico","10.97592682","-74.79525905","802","910","27","81","711","74","16","90","2591","0.035","0.099","0.781","0.081","0.018","0.030","0.0211889","0.089","0.881","2020-05-17 17:01:00"
"8078","Baranoa","8","Atlantico","10.79488048","-74.91609981","14","16","0","2","13","1","0","1","218","0.005","0.063","0.813","0.063","0.000","0.000","0.0000000","0.125","0.875","2020-05-17 17:01:00"
"8141","Candelaria","8","Atlantico","10.46121723","-74.8799126","1","1","0","0","1","0","0","0","2","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"8296","Galapa","8","Atlantico","10.919641","-74.8669381","13","14","0","1","13","0","0","0","5","0.000","0.000","0.929","0.000","0.000","0.000","0.0000000","0.071","0.929","2020-05-17 17:01:00"
"8372","Juan de Acosta","8","Atlantico","10.83018223","-75.04079914","1","1","0","0","1","0","0","0","6","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"8433","Malambo","8","Atlantico","10.85628724","-74.77424057","122","130","5","3","109","11","2","13","52","0.250","0.100","0.838","0.085","0.015","0.038","0.0358253","0.023","0.938","2020-05-17 17:01:00"
"8436","Manati","8","Atlantico","10.44896238","-74.95703499","4","4","0","0","3","1","0","1","1","1.000","0.250","0.750","0.250","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"8520","Palmar de Varela","8","Atlantico","10.73858326","-74.75475789","32","32","0","0","32","0","0","0","36","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"8558","Polonuevo","8","Atlantico","10.77772451","-74.85425725","7","8","0","1","7","0","0","0","3","0.000","0.000","0.875","0.000","0.000","0.000","0.0000000","0.125","0.875","2020-05-17 17:01:00"
"8560","Ponedera","8","Atlantico","10.64179593","-74.75390044","1","2","0","1","0","1","0","1","11","0.091","0.500","0.000","0.500","0.000","0.000","0.0000000","0.500","0.500","2020-05-17 17:01:00"
"8573","Puerto Colombia","8","Atlantico","11.02294005","-74.85196357","11","15","1","3","8","1","2","3","344","0.009","0.200","0.533","0.067","0.133","0.067","0.0186397","0.200","0.733","2020-05-17 17:01:00"
"8606","Repelon","8","Atlantico","10.49334167","-75.12548162","1","1","0","0","0","1","0","1","1","1.000","1.000","0.000","1.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"8634","Sabanagrande","8","Atlantico","10.79107595","-74.75850721","65","71","0","6","64","1","0","1","41","0.024","0.014","0.901","0.014","0.000","0.000","0.0000000","0.085","0.915","2020-05-17 17:01:00"
"8638","Sabanalarga","8","Atlantico","10.63283523","-74.92109368","17","18","0","1","16","1","0","1","114","0.009","0.056","0.889","0.056","0.000","0.000","0.0000000","0.056","0.944","2020-05-17 17:01:00"
"8675","Santa Lucia","8","Atlantico","10.32327321","-74.95897145","1","2","1","0","1","0","0","0","0","","0.000","0.500","0.000","0.000","0.500","0.0584659","0.000","0.500","2020-05-17 17:01:00"
"8685","Santo Tomas","8","Atlantico","10.75605629","-74.75411186","29","31","1","1","29","0","0","0","32","0.000","0.000","0.935","0.000","0.000","0.032","0.0312500","0.032","0.935","2020-05-17 17:01:00"
"8758","Soledad","8","Atlantico","10.91017447","-74.78483338","457","490","11","22","446","8","3","11","327","0.034","0.022","0.910","0.016","0.006","0.022","0.0165408","0.045","0.933","2020-05-17 17:01:00"
"11001","Bogota D.C.","11","Bogota D.C.","4.65017303","-74.107359","3898","5521","171","1452","3522","336","36","372","7247","0.051","0.067","0.638","0.061","0.007","0.031","0.0220817","0.263","0.706","2020-05-17 17:01:00"
"13001","Cartagena de Indias","19","Bolivar","10.38498552","-75.49643103","1018","1258","67","173","888","112","17","129","1588","0.081","0.103","0.706","0.089","0.014","0.053","0.0651285","0.138","0.809","2020-05-17 17:01:00"
"13052","Arjona","19","Bolivar","10.25663152","-75.34448845","10","14","0","4","9","0","1","1","10","0.100","0.071","0.643","0.000","0.071","0.000","0.0000000","0.286","0.714","2020-05-17 17:01:00"
"13074","Barranco de Loba","19","Bolivar","8.947730158","-74.10522428","0","1","1","0","0","0","0","0","6","0.000","0.000","0.000","0.000","0.000","1.000","0.0658718","0.000","0.000","2020-05-17 17:01:00"
"13140","Calamar","19","Bolivar","10.25196336","-74.91362928","0","1","1","0","0","0","0","0","7","0.000","0.000","0.000","0.000","0.000","1.000","0.0432957","0.000","0.000","2020-05-17 17:01:00"
"13430","Magangue","19","Bolivar","9.268563794","-74.77017457","2","2","0","0","2","0","0","0","220","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"13442","Maria la Baja","19","Bolivar","9.982645517","-75.30075935","1","1","0","0","0","1","0","1","1","1.000","1.000","0.000","1.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"13620","San Cristobal","19","Bolivar","10.39285577","-75.06553417","1","1","0","0","0","1","0","1","1","1.000","1.000","0.000","1.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"13673","Santa Catalina","19","Bolivar","10.60505605","-75.28776411","1","1","0","0","1","0","0","0","5","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"13683","Santa Rosa","19","Bolivar","10.44439608","-75.36983166","14","18","1","3","14","0","0","0","16","0.000","0.000","0.778","0.000","0.000","0.056","0.0446249","0.167","0.778","2020-05-17 17:01:00"
"13836","Turbaco","19","Bolivar","10.33276916","-75.42440917","19","33","1","13","17","2","0","2","70","0.029","0.061","0.515","0.061","0.000","0.030","0.0088152","0.394","0.576","2020-05-17 17:01:00"
"13838","Turbana","19","Bolivar","10.27440205","-75.44250247","6","6","0","0","5","1","0","1","1","1.000","0.167","0.833","0.167","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"13873","Villanueva","19","Bolivar","10.44449833","-75.27475439","7","7","0","0","5","1","1","2","1","2.000","0.286","0.714","0.143","0.143","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"15001","Tunja","15","Boyaca","5.539953238","-73.35548873","8","13","1","4","4","0","4","4","299","0.013","0.308","0.308","0.000","0.308","0.077","0.0055784","0.308","0.615","2020-05-17 17:01:00"
"15047","Aquitania","15","Boyaca","5.518603543","-72.88398481","2","2","0","0","2","0","0","0","3","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"15131","Caldas","15","Boyaca","5.554575079","-73.865541","0","1","0","1","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","2020-05-17 17:01:00"
"15176","Chiquinquira","15","Boyaca","5.61412789","-73.81838763","11","12","0","1","10","1","0","1","47","0.021","0.083","0.833","0.083","0.000","0.000","0.0000000","0.083","0.917","2020-05-17 17:01:00"
"15204","Combita","15","Boyaca","5.634545314","-73.32395642","2","2","0","0","0","0","2","2","0","","1.000","0.000","0.000","1.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"15223","Cubara","15","Boyaca","7.000092875","-72.11068776","1","2","0","1","0","0","0","0","3","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","0.500","0.500","2020-05-17 17:01:00"
"15224","Cucaita","15","Boyaca","5.544451559","-73.45433765","0","1","1","0","0","0","0","0","0","","0.000","0.000","0.000","0.000","1.000","0.2640613","0.000","0.000","2020-05-17 17:01:00"
"15238","Duitama","15","Boyaca","5.82298568","-73.03060967","11","12","0","1","10","1","0","1","110","0.009","0.083","0.833","0.083","0.000","0.000","0.0000000","0.083","0.917","2020-05-17 17:01:00"
"15299","Garagoa","15","Boyaca","5.083243463","-73.36442756","0","3","1","2","0","0","0","0","15","0.000","0.000","0.000","0.000","0.000","0.333","0.0545792","0.667","0.000","2020-05-17 17:01:00"
"15407","Villa de Leyva","15","Boyaca","5.632661849","-73.5246846","5","5","0","0","4","1","0","1","3","0.333","0.200","0.800","0.200","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"15455","Miraflores","15","Boyaca","5.196515115","-73.14563048","1","1","0","0","1","0","0","0","6","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"15469","Moniquira","15","Boyaca","5.876334811","-73.57337039","2","2","0","0","0","2","0","2","19","0.105","1.000","0.000","1.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"15480","Muzo","15","Boyaca","5.532462867","-74.10275078","1","1","0","0","1","0","0","0","4","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"15500","Oicata","15","Boyaca","5.595234239","-73.30840398","0","1","0","1","0","0","0","0","22","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","2020-05-17 17:01:00"
"15516","Paipa","15","Boyaca","5.77994187","-73.11791688","2","6","1","3","0","2","0","2","4","0.500","0.333","0.000","0.333","0.000","0.167","0.0288359","0.500","0.333","2020-05-17 17:01:00"
"15646","Samaca","15","Boyaca","5.492314591","-73.48564359","1","2","1","0","1","0","0","0","3","0.000","0.000","0.500","0.000","0.000","0.500","0.0531406","0.000","0.500","2020-05-17 17:01:00"
"15686","Santana","15","Boyaca","6.057413107","-73.48122632","1","4","0","3","1","0","0","0","0","","0.000","0.250","0.000","0.000","0.000","0.0000000","0.750","0.250","2020-05-17 17:01:00"
"15693","Santa Rosa de Viterbo","15","Boyaca","5.874555597","-72.98246092","0","1","0","1","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","2020-05-17 17:01:00"
"15696","Santa Sofia","15","Boyaca","5.713269421","-73.60270717","1","1","0","0","1","0","0","0","0","","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"15757","Socha","15","Boyaca","5.996713021","-72.69196586","1","3","0","2","1","0","0","0","2","0.000","0.000","0.333","0.000","0.000","0.000","0.0000000","0.667","0.333","2020-05-17 17:01:00"
"15759","Sogamoso","15","Boyaca","5.72568939","-72.92304769","5","7","0","2","4","1","0","1","171","0.006","0.143","0.571","0.143","0.000","0.000","0.0000000","0.286","0.714","2020-05-17 17:01:00"
"15776","Sutamarchan","15","Boyaca","5.619781419","-73.6205861","1","1","0","0","1","0","0","0","0","","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"15798","Tenza","15","Boyaca","5.077074351","-73.42058911","0","2","0","2","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","2020-05-17 17:01:00"
"15808","Tinjaca","15","Boyaca","5.57971331","-73.64684734","1","1","0","0","1","0","0","0","0","","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"15810","Tipacoque","15","Boyaca","6.418585803","-72.69317268","1","1","0","0","0","0","1","1","0","","1.000","0.000","0.000","1.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"15816","Togui","15","Boyaca","5.937438225","-73.51365506","4","14","0","10","4","0","0","0","0","","0.000","0.286","0.000","0.000","0.000","0.0000000","0.714","0.286","2020-05-17 17:01:00"
"15835","Turmeque","15","Boyaca","5.323252768","-73.49184702","3","3","0","0","3","0","0","0","2","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"15879","Viracacha","15","Boyaca","5.436788535","-73.29689965","1","1","0","0","1","0","0","0","0","","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"17001","Manizales","17","Caldas","5.057688197","-75.49104898","15","35","2","18","14","1","0","1","796","0.001","0.029","0.400","0.029","0.000","0.057","0.0044827","0.514","0.429","2020-05-17 17:01:00"
"17013","Aguadas","17","Caldas","5.610244456","-75.45486967","1","1","0","0","1","0","0","0","8","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"17042","Anserma","17","Caldas","5.236474391","-75.78434266","0","1","0","1","0","0","0","0","10","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","2020-05-17 17:01:00"
"17174","Chinchina","17","Caldas","4.985812862","-75.60748073","2","6","0","4","2","0","0","0","38","0.000","0.000","0.333","0.000","0.000","0.000","0.0000000","0.667","0.333","2020-05-17 17:01:00"
"17380","La Dorada","17","Caldas","5.444406098","-74.65820562","31","55","2","22","31","0","0","0","61","0.000","0.000","0.564","0.000","0.000","0.036","0.0270248","0.400","0.564","2020-05-17 17:01:00"
"17433","Manzanares","17","Caldas","5.255720253","-75.15282885","2","2","0","0","1","1","0","1","5","0.200","0.500","0.500","0.500","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"17442","Marmato","17","Caldas","5.47400482","-75.60024162","1","1","0","0","1","0","0","0","5","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"17444","Marquetalia","17","Caldas","5.297524561","-75.05309703","4","5","0","1","3","1","0","1","5","0.200","0.200","0.600","0.200","0.000","0.000","0.0000000","0.200","0.800","2020-05-17 17:01:00"
"17495","Norcasia","17","Caldas","5.574795393","-74.88954408","0","1","1","0","0","0","0","0","4","0.000","0.000","0.000","0.000","0.000","1.000","0.1631854","0.000","0.000","2020-05-17 17:01:00"
"17614","Riosucio","17","Caldas","5.423680913","-75.70206971","1","1","0","0","1","0","0","0","14","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"17616","Risaralda","17","Caldas","5.164508957","-75.76721954","1","1","0","0","0","1","0","1","6","0.167","1.000","0.000","1.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"17662","Samana","17","Caldas","5.413086301","-74.99225776","2","2","0","0","1","1","0","1","9","0.111","0.500","0.500","0.500","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"17873","Villamaria","17","Caldas","5.043806686","-75.5137606","3","7","0","4","3","0","0","0","7","0.000","0.000","0.429","0.000","0.000","0.000","0.0000000","0.571","0.429","2020-05-17 17:01:00"
"17877","Viterbo","17","Caldas","5.062664236","-75.87060986","0","2","0","2","0","0","0","0","3","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","2020-05-17 17:01:00"
"18001","Florencia","18","Caqueta","1.61792293","-75.60856043","17","19","1","1","17","0","0","0","257","0.000","0.000","0.895","0.000","0.000","0.053","0.0057800","0.053","0.895","2020-05-17 17:01:00"
"18753","San Vicente del Caguan","18","Caqueta","2.119786131","-74.76734058","1","1","0","0","0","1","0","1","8","0.125","1.000","0.000","1.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"19001","Popayan","19","Cauca","2.482503391","-76.57406468","11","28","1","16","11","0","0","0","660","0.000","0.000","0.393","0.000","0.000","0.036","0.0030724","0.571","0.393","2020-05-17 17:01:00"
"19110","Buenos Aires","19","Cauca","3.01542683","-76.64228059","1","1","0","0","1","0","0","0","3","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"19142","Caloto","19","Cauca","3.034070778","-76.40848704","1","1","0","0","1","0","0","0","4","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"19256","El Tambo","19","Cauca","2.45137136","-76.81077225","3","4","0","1","3","0","0","0","5","0.000","0.000","0.750","0.000","0.000","0.000","0.0000000","0.250","0.750","2020-05-17 17:01:00"
"19300","Guachene","19","Cauca","3.134153295","-76.39218874","0","1","0","1","0","0","0","0","0","","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","2020-05-17 17:01:00"
"19455","Miranda","19","Cauca","3.253095405","-76.22886987","0","6","1","5","0","0","0","0","3","0.000","0.000","0.000","0.000","0.000","0.167","0.0311701","0.833","0.000","2020-05-17 17:01:00"
"19548","Piendamo","19","Cauca","2.641987578","-76.52850592","11","11","0","0","10","1","0","1","5","0.200","0.091","0.909","0.091","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"19573","Puerto Tejada","19","Cauca","3.233294127","-76.4173078","3","5","0","2","3","0","0","0","9","0.000","0.000","0.600","0.000","0.000","0.000","0.0000000","0.400","0.600","2020-05-17 17:01:00"
"19698","Santander de Quilichao","19","Cauca","3.016053901","-76.48537029","2","3","1","0","2","0","0","0","32","0.000","0.000","0.667","0.000","0.000","0.333","0.0088495","0.000","0.667","2020-05-17 17:01:00"
"19807","Timbio","19","Cauca","2.349976425","-76.68423879","1","2","0","1","1","0","0","0","5","0.000","0.000","0.500","0.000","0.000","0.000","0.0000000","0.500","0.500","2020-05-17 17:01:00"
"19824","Totoro","19","Cauca","2.510229193","-76.40244251","1","1","0","0","1","0","0","0","4","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"19845","Villa rica","19","Cauca","3.177577926","-76.45787266","0","1","1","0","0","0","0","0","1","0.000","0.000","0.000","0.000","0.000","1.000","0.0468867","0.000","0.000","2020-05-17 17:01:00"
"20001","Valledupar","20","Cesar","10.46048122","-73.25938931","8","56","6","42","8","0","0","0","1264","0.000","0.000","0.143","0.000","0.000","0.107","0.0112580","0.750","0.143","2020-05-17 17:01:00"
"20011","Aguachica","20","Cesar","8.310336958","-73.59902859","0","2","1","1","0","0","0","0","185","0.000","0.000","0.000","0.000","0.000","0.500","0.0084280","0.500","0.000","2020-05-17 17:01:00"
"20013","Agustin Codazzi","20","Cesar","10.04045799","-73.23839617","2","6","0","4","2","0","0","0","59","0.000","0.000","0.333","0.000","0.000","0.000","0.0000000","0.667","0.333","2020-05-17 17:01:00"
"20060","Bosconia","20","Cesar","9.9750947","-73.88876766","1","2","0","1","1","0","0","0","95","0.000","0.000","0.500","0.000","0.000","0.000","0.0000000","0.500","0.500","2020-05-17 17:01:00"
"20178","Chiriguana","20","Cesar","9.361189611","-73.60014444","0","1","0","1","0","0","0","0","37","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","2020-05-17 17:01:00"
"20400","La Jagua de Ibirico","20","Cesar","9.5638873","-73.33422791","0","1","0","1","0","0","0","0","32","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","2020-05-17 17:01:00"
"20614","Rio de Oro","20","Cesar","8.292287384","-73.3863952","0","2","2","0","0","0","0","0","4","0.000","0.000","0.000","0.000","0.000","1.000","0.1124038","0.000","0.000","2020-05-17 17:01:00"
"20621","La Paz","20","Cesar","10.38748954","-73.17136291","0","1","0","1","0","0","0","0","2","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","2020-05-17 17:01:00"
"20750","San Diego","20","Cesar","10.33303286","-73.18121808","1","3","0","2","1","0","0","0","5","0.000","0.000","0.333","0.000","0.000","0.000","0.0000000","0.667","0.333","2020-05-17 17:01:00"
"20770","San Martin","20","Cesar","7.999895459","-73.51097518","0","2","2","0","0","0","0","0","6","0.000","0.000","0.000","0.000","0.000","1.000","0.0695193","0.000","0.000","2020-05-17 17:01:00"
"23001","Monteria","23","Cordoba","8.745132591","-75.87557791","31","42","1","10","26","4","1","5","1144","0.004","0.119","0.619","0.095","0.024","0.024","0.0019789","0.238","0.738","2020-05-17 17:01:00"
"23090","Canalete","23","Cordoba","8.786944523","-76.24139652","3","3","0","0","3","0","0","0","3","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2020-05-17 17:01:00"
"23162","Cerete","23","Cordoba","8.888611812","-75.79621652","2","3","0","1","2","0","0","0","55","0.000","0.000","0.667","0.000","0.000","0.000","0.0000000","0.333","0.667","2020-05-17 17:01:00"
"23189","Cienaga de Oro","23","Cordoba","8.875502246","-75.62078664","0","1","1","0","0","0","0","0","6","0.000","0.000","0.000","0.000","0.000","1.000","0.0165232","0.000","0.000","2020-05-17 17:01:00"
"23417","Lorica","23","Cordoba","9.240855143","-75.8159954","5","7","1","1","5","0","0","0","133","0.000","0.000","0.714","0.000","0.000","0.143","0.0086609","0.143","0.714","2020-05-17 17:01:00"
